purchase_date,total_price,promo_name,sales_after_promo,status_promo
2022-10-16,447000,GRATIS_ONGKIR,442000,Dengan Promo
2022-10-16,420000,,420000,Tanpa Promo
2022-10-16,78790,GRATIS_ONGKIR,73790,Dengan Promo
2022-10-16,1300000,GRATIS_ONGKIR,1295000,Dengan Promo
2022-10-16,217500,GRATIS_ONGKIR,212500,Dengan Promo
2022-10-16,246500,,246500,Tanpa Promo
2022-10-16,417000,,417000,Tanpa Promo
2022-10-16,85000,,85000,Tanpa Promo
2022-10-16,465000,GRATIS_ONGKIR,460000,Dengan Promo
2022-10-16,249800,GRATIS_ONGKIR,244800,Dengan Promo
2022-10-16,217999,GRATIS_ONGKIR,212999,Dengan Promo
2022-10-16,97920,,97920,Tanpa Promo
2022-10-16,131000,GRATIS_ONGKIR,126000,Dengan Promo
2022-10-16,96000,,96000,Tanpa Promo
2022-10-16,3340,,3340,Tanpa Promo
2022-10-16,1347000,,1347000,Tanpa Promo
2022-10-16,2700,GRATIS_ONGKIR,-2300,Dengan Promo
2022-10-16,1950000,GRATIS_ONGKIR,1945000,Dengan Promo
2022-10-16,60500,GRATIS_ONGKIR,55500,Dengan Promo
2022-10-16,436000,,436000,Tanpa Promo
2022-10-16,1320000,GRATIS_ONGKIR,1315000,Dengan Promo
2022-10-16,156000,,156000,Tanpa Promo
2022-10-16,672000,,672000,Tanpa Promo
2022-10-16,387000,GRATIS_ONGKIR,382000,Dengan Promo
2022-10-16,450000,GRATIS_ONGKIR,445000,Dengan Promo
2022-10-17,99000,,99000,Tanpa Promo
2022-10-17,7500,,7500,Tanpa Promo
2022-10-17,62400,,62400,Tanpa Promo
2022-10-17,170700,,170700,Tanpa Promo
2022-10-17,375000,GRATIS_ONGKIR,370000,Dengan Promo
2022-10-17,72680,GRATIS_ONGKIR,67680,Dengan Promo
2022-10-17,104000,GRATIS_ONGKIR,99000,Dengan Promo
2022-10-17,195000,,195000,Tanpa Promo
2022-10-17,105000,GRATIS_ONGKIR,100000,Dengan Promo
2022-10-17,134700,GRATIS_ONGKIR,129700,Dengan Promo
2022-10-17,208500,GRATIS_ONGKIR,203500,Dengan Promo
2022-10-17,54815,,54815,Tanpa Promo
2022-10-17,49000,GRATIS_ONGKIR,44000,Dengan Promo
2022-10-17,315000,GRATIS_ONGKIR,310000,Dengan Promo
2022-10-17,165500,,165500,Tanpa Promo
2022-10-17,290000,GRATIS_ONGKIR,285000,Dengan Promo
2022-10-17,269700,,269700,Tanpa Promo
2022-10-17,3299700,,3299700,Tanpa Promo
2022-10-17,255000,,255000,Tanpa Promo
2022-10-17,2250000,GRATIS_ONGKIR,2245000,Dengan Promo
2022-10-17,103364,GRATIS_ONGKIR,98364,Dengan Promo
2022-10-17,295850,,295850,Tanpa Promo
2022-10-17,218000,,218000,Tanpa Promo
2022-10-17,899900,,899900,Tanpa Promo
2022-10-17,1799800,,1799800,Tanpa Promo
2022-10-18,310500,GRATIS_ONGKIR,305500,Dengan Promo
2022-10-18,109000,GRATIS_ONGKIR,104000,Dengan Promo
2022-10-18,74800,,74800,Tanpa Promo
2022-10-18,260000,,260000,Tanpa Promo
2022-10-18,3550000,GRATIS_ONGKIR,3545000,Dengan Promo
2022-10-18,128000,GRATIS_ONGKIR,123000,Dengan Promo
2022-10-18,46400,,46400,Tanpa Promo
2022-10-18,80250,,80250,Tanpa Promo
2022-10-18,145000,,145000,Tanpa Promo
2022-10-18,37386,,37386,Tanpa Promo
2022-10-18,236370,GRATIS_ONGKIR,231370,Dengan Promo
2022-10-18,64900,GRATIS_ONGKIR,59900,Dengan Promo
2022-10-18,100000,,100000,Tanpa Promo
2022-10-18,110000,,110000,Tanpa Promo
2022-10-18,450000,,450000,Tanpa Promo
2022-10-18,1950000,GRATIS_ONGKIR,1945000,Dengan Promo
2022-10-18,104000,GRATIS_ONGKIR,99000,Dengan Promo
2022-10-18,21724,GRATIS_ONGKIR,16724,Dengan Promo
2022-10-18,236370,,236370,Tanpa Promo
2022-10-18,130000,,130000,Tanpa Promo
2022-10-18,91000,,91000,Tanpa Promo
2022-10-18,274000,GRATIS_ONGKIR,269000,Dengan Promo
2022-10-18,498000,GRATIS_ONGKIR,493000,Dengan Promo
2022-10-18,179700,,179700,Tanpa Promo
2022-10-18,124000,,124000,Tanpa Promo
2022-10-19,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-10-19,699000,GRATIS_ONGKIR,694000,Dengan Promo
2022-10-19,110000,GRATIS_ONGKIR,105000,Dengan Promo
2022-10-19,165000,,165000,Tanpa Promo
2022-10-19,154440,,154440,Tanpa Promo
2022-10-19,442260,,442260,Tanpa Promo
2022-10-19,72680,GRATIS_ONGKIR,67680,Dengan Promo
2022-10-19,265000,GRATIS_ONGKIR,260000,Dengan Promo
2022-10-19,360000,,360000,Tanpa Promo
2022-10-19,185000,,185000,Tanpa Promo
2022-10-19,109000,,109000,Tanpa Promo
2022-10-19,5010,,5010,Tanpa Promo
2022-10-19,224400,,224400,Tanpa Promo
2022-10-19,64000,,64000,Tanpa Promo
2022-10-19,68888,GRATIS_ONGKIR,63888,Dengan Promo
2022-10-19,65000,,65000,Tanpa Promo
2022-10-20,1830510,,1830510,Tanpa Promo
2022-10-20,131400,,131400,Tanpa Promo
2022-10-20,177000,GRATIS_ONGKIR,172000,Dengan Promo
2022-10-20,411000,,411000,Tanpa Promo
2022-10-20,31100,,31100,Tanpa Promo
2022-10-20,9748,,9748,Tanpa Promo
2022-10-20,192000,,192000,Tanpa Promo
2022-10-20,47000,GRATIS_ONGKIR,42000,Dengan Promo
2022-10-20,26000,GRATIS_ONGKIR,21000,Dengan Promo
2022-10-20,54000,GRATIS_ONGKIR,49000,Dengan Promo
2022-10-20,18187,,18187,Tanpa Promo
2022-10-20,3299700,GRATIS_ONGKIR,3294700,Dengan Promo
2022-10-20,909500,GRATIS_ONGKIR,904500,Dengan Promo
2022-10-20,80250,,80250,Tanpa Promo
2022-10-20,70500,,70500,Tanpa Promo
2022-10-20,282000,,282000,Tanpa Promo
2022-10-20,1470000,GRATIS_ONGKIR,1465000,Dengan Promo
2022-10-20,65172,GRATIS_ONGKIR,60172,Dengan Promo
2022-10-20,55774,GRATIS_ONGKIR,50774,Dengan Promo
2022-10-20,379800,GRATIS_ONGKIR,374800,Dengan Promo
2022-10-20,496500,GRATIS_ONGKIR,491500,Dengan Promo
2022-10-20,24900,,24900,Tanpa Promo
2022-10-20,155000,GRATIS_ONGKIR,150000,Dengan Promo
2022-10-20,130000,GRATIS_ONGKIR,125000,Dengan Promo
2022-10-20,84000,GRATIS_ONGKIR,79000,Dengan Promo
2022-10-20,959700,GRATIS_ONGKIR,954700,Dengan Promo
2022-10-20,398000,GRATIS_ONGKIR,393000,Dengan Promo
2022-10-20,130000,,130000,Tanpa Promo
2022-10-20,278500,,278500,Tanpa Promo
2022-10-20,148200,GRATIS_ONGKIR,143200,Dengan Promo
2022-10-20,1440000,GRATIS_ONGKIR,1435000,Dengan Promo
2022-10-20,1830510,,1830510,Tanpa Promo
2022-10-20,119600,,119600,Tanpa Promo
2022-10-20,148000,,148000,Tanpa Promo
2022-10-20,387810,,387810,Tanpa Promo
2022-10-20,150000,GRATIS_ONGKIR,145000,Dengan Promo
2022-10-21,397500,GRATIS_ONGKIR,392500,Dengan Promo
2022-10-21,90000,,90000,Tanpa Promo
2022-10-21,650000,,650000,Tanpa Promo
2022-10-21,359700,GRATIS_ONGKIR,354700,Dengan Promo
2022-10-21,550000,GRATIS_ONGKIR,545000,Dengan Promo
2022-10-21,296907,,296907,Tanpa Promo
2022-10-21,35970,GRATIS_ONGKIR,30970,Dengan Promo
2022-10-21,192000,GRATIS_ONGKIR,187000,Dengan Promo
2022-10-21,29600,GRATIS_ONGKIR,24600,Dengan Promo
2022-10-21,227997,,227997,Tanpa Promo
2022-10-21,93300,GRATIS_ONGKIR,88300,Dengan Promo
2022-10-21,62400,GRATIS_ONGKIR,57400,Dengan Promo
2022-10-21,450000,,450000,Tanpa Promo
2022-10-21,20000,,20000,Tanpa Promo
2022-10-21,10000,GRATIS_ONGKIR,5000,Dengan Promo
2022-10-21,39800,,39800,Tanpa Promo
2022-10-21,319200,GRATIS_ONGKIR,314200,Dengan Promo
2022-10-21,569700,GRATIS_ONGKIR,564700,Dengan Promo
2022-10-21,170000,,170000,Tanpa Promo
2022-10-21,477000,,477000,Tanpa Promo
2022-10-21,227700,GRATIS_ONGKIR,222700,Dengan Promo
2022-10-21,297000,GRATIS_ONGKIR,292000,Dengan Promo
2022-10-21,280000,GRATIS_ONGKIR,275000,Dengan Promo
2022-10-22,56000,GRATIS_ONGKIR,51000,Dengan Promo
2022-10-22,415000,,415000,Tanpa Promo
2022-10-22,26850,,26850,Tanpa Promo
2022-10-22,118000,,118000,Tanpa Promo
2022-10-22,116250,GRATIS_ONGKIR,111250,Dengan Promo
2022-10-22,63000,GRATIS_ONGKIR,58000,Dengan Promo
2022-10-22,49000,,49000,Tanpa Promo
2022-10-22,534966,,534966,Tanpa Promo
2022-10-22,356644,GRATIS_ONGKIR,351644,Dengan Promo
2022-10-22,42660,,42660,Tanpa Promo
2022-10-22,79000,GRATIS_ONGKIR,74000,Dengan Promo
2022-10-22,506250,,506250,Tanpa Promo
2022-10-22,25000,,25000,Tanpa Promo
2022-10-22,195000,,195000,Tanpa Promo
2022-10-22,46000,GRATIS_ONGKIR,41000,Dengan Promo
2022-10-22,161592,GRATIS_ONGKIR,156592,Dengan Promo
2022-10-22,57500,,57500,Tanpa Promo
2022-10-22,1398000,GRATIS_ONGKIR,1393000,Dengan Promo
2022-10-22,472500,GRATIS_ONGKIR,467500,Dengan Promo
2022-10-22,672000,,672000,Tanpa Promo
2022-10-22,99000,,99000,Tanpa Promo
2022-10-22,693000,,693000,Tanpa Promo
2022-10-22,224400,,224400,Tanpa Promo
2022-10-22,54900,GRATIS_ONGKIR,49900,Dengan Promo
2022-10-22,899997,,899997,Tanpa Promo
2022-10-22,44000,GRATIS_ONGKIR,39000,Dengan Promo
2022-10-22,239850,GRATIS_ONGKIR,234850,Dengan Promo
2022-10-23,2025000,GRATIS_ONGKIR,2020000,Dengan Promo
2022-10-23,281940,GRATIS_ONGKIR,276940,Dengan Promo
2022-10-23,399998,,399998,Tanpa Promo
2022-10-23,898000,GRATIS_ONGKIR,893000,Dengan Promo
2022-10-23,281940,,281940,Tanpa Promo
2022-10-23,300000,GRATIS_ONGKIR,295000,Dengan Promo
2022-10-23,215100,GRATIS_ONGKIR,210100,Dengan Promo
2022-10-23,254250,GRATIS_ONGKIR,249250,Dengan Promo
2022-10-23,74800,,74800,Tanpa Promo
2022-10-23,103900,GRATIS_ONGKIR,98900,Dengan Promo
2022-10-23,75980,GRATIS_ONGKIR,70980,Dengan Promo
2022-10-23,170050,,170050,Tanpa Promo
2022-10-23,68700,,68700,Tanpa Promo
2022-10-23,398000,GRATIS_ONGKIR,393000,Dengan Promo
2022-10-23,320000,GRATIS_ONGKIR,315000,Dengan Promo
2022-10-23,31000,,31000,Tanpa Promo
2022-10-23,105400,GRATIS_ONGKIR,100400,Dengan Promo
2022-10-23,218040,,218040,Tanpa Promo
2022-10-23,375000,,375000,Tanpa Promo
2022-10-23,39000,,39000,Tanpa Promo
2022-10-23,154500,,154500,Tanpa Promo
2022-10-23,299999,,299999,Tanpa Promo
2022-10-23,129000,,129000,Tanpa Promo
2022-10-23,199000,,199000,Tanpa Promo
2022-10-23,29640,,29640,Tanpa Promo
2022-10-23,399998,GRATIS_ONGKIR,394998,Dengan Promo
2022-10-23,65000,,65000,Tanpa Promo
2022-10-23,217500,GRATIS_ONGKIR,212500,Dengan Promo
2022-10-23,458000,GRATIS_ONGKIR,453000,Dengan Promo
2022-10-24,2199800,,2199800,Tanpa Promo
2022-10-24,193500,,193500,Tanpa Promo
2022-10-24,38000,,38000,Tanpa Promo
2022-10-24,205000,,205000,Tanpa Promo
2022-10-24,30600,,30600,Tanpa Promo
2022-10-24,5700000,,5700000,Tanpa Promo
2022-10-24,689997,GRATIS_ONGKIR,684997,Dengan Promo
2022-10-24,196500,,196500,Tanpa Promo
2022-10-24,599997,,599997,Tanpa Promo
2022-10-24,246500,GRATIS_ONGKIR,241500,Dengan Promo
2022-10-24,300000,,300000,Tanpa Promo
2022-10-24,291000,,291000,Tanpa Promo
2022-10-24,36375,GRATIS_ONGKIR,31375,Dengan Promo
2022-10-24,198000,,198000,Tanpa Promo
2022-10-24,4347000,,4347000,Tanpa Promo
2022-10-24,506997,GRATIS_ONGKIR,501997,Dengan Promo
2022-10-24,56000,,56000,Tanpa Promo
2022-10-24,898000,GRATIS_ONGKIR,893000,Dengan Promo
2022-10-24,165000,GRATIS_ONGKIR,160000,Dengan Promo
2022-10-24,78790,,78790,Tanpa Promo
2022-10-24,74700,,74700,Tanpa Promo
2022-10-24,84645,,84645,Tanpa Promo
2022-10-24,6150000,GRATIS_ONGKIR,6145000,Dengan Promo
2022-10-24,193500,GRATIS_ONGKIR,188500,Dengan Promo
2022-10-25,260000,,260000,Tanpa Promo
2022-10-25,550000,GRATIS_ONGKIR,545000,Dengan Promo
2022-10-25,581400,,581400,Tanpa Promo
2022-10-25,70400,,70400,Tanpa Promo
2022-10-25,5840000,GRATIS_ONGKIR,5835000,Dengan Promo
2022-10-25,53000,GRATIS_ONGKIR,48000,Dengan Promo
2022-10-25,198000,,198000,Tanpa Promo
2022-10-25,7500,GRATIS_ONGKIR,2500,Dengan Promo
2022-10-25,64500,,64500,Tanpa Promo
2022-10-25,450000,GRATIS_ONGKIR,445000,Dengan Promo
2022-10-25,119700,GRATIS_ONGKIR,114700,Dengan Promo
2022-10-25,462000,,462000,Tanpa Promo
2022-10-25,9998000,,9998000,Tanpa Promo
2022-10-25,97500,,97500,Tanpa Promo
2022-10-25,193500,GRATIS_ONGKIR,188500,Dengan Promo
2022-10-25,520000,GRATIS_ONGKIR,515000,Dengan Promo
2022-10-25,599998,,599998,Tanpa Promo
2022-10-25,200000,,200000,Tanpa Promo
2022-10-25,693000,,693000,Tanpa Promo
2022-10-25,660000,,660000,Tanpa Promo
2022-10-25,534966,GRATIS_ONGKIR,529966,Dengan Promo
2022-10-25,23214,GRATIS_ONGKIR,18214,Dengan Promo
2022-10-25,106000,,106000,Tanpa Promo
2022-10-25,169000,GRATIS_ONGKIR,164000,Dengan Promo
2022-10-25,1515000,,1515000,Tanpa Promo
2022-10-25,4050,GRATIS_ONGKIR,-950,Dengan Promo
2022-10-25,220000,GRATIS_ONGKIR,215000,Dengan Promo
2022-10-25,887550,GRATIS_ONGKIR,882550,Dengan Promo
2022-10-25,198000,GRATIS_ONGKIR,193000,Dengan Promo
2022-10-25,46428,,46428,Tanpa Promo
2022-10-25,61600,,61600,Tanpa Promo
2022-10-25,215100,GRATIS_ONGKIR,210100,Dengan Promo
2022-10-25,110000,,110000,Tanpa Promo
2022-10-25,95000,,95000,Tanpa Promo
2022-10-25,19500,,19500,Tanpa Promo
2022-10-25,312000,GRATIS_ONGKIR,307000,Dengan Promo
2022-10-25,131746,GRATIS_ONGKIR,126746,Dengan Promo
2022-10-26,197500,,197500,Tanpa Promo
2022-10-26,93000,,93000,Tanpa Promo
2022-10-26,92997,,92997,Tanpa Promo
2022-10-26,256000,GRATIS_ONGKIR,251000,Dengan Promo
2022-10-26,29900,GRATIS_ONGKIR,24900,Dengan Promo
2022-10-26,507000,,507000,Tanpa Promo
2022-10-26,25000,,25000,Tanpa Promo
2022-10-26,112500,,112500,Tanpa Promo
2022-10-26,115999,GRATIS_ONGKIR,110999,Dengan Promo
2022-10-26,39000,,39000,Tanpa Promo
2022-10-26,179700,GRATIS_ONGKIR,174700,Dengan Promo
2022-10-26,350000,GRATIS_ONGKIR,345000,Dengan Promo
2022-10-26,435000,GRATIS_ONGKIR,430000,Dengan Promo
2022-10-26,110000,GRATIS_ONGKIR,105000,Dengan Promo
2022-10-26,199999,,199999,Tanpa Promo
2022-10-26,72680,,72680,Tanpa Promo
2022-10-26,168300,,168300,Tanpa Promo
2022-10-26,179700,GRATIS_ONGKIR,174700,Dengan Promo
2022-10-26,218000,,218000,Tanpa Promo
2022-10-26,218000,,218000,Tanpa Promo
2022-10-26,231000,,231000,Tanpa Promo
2022-10-26,168300,,168300,Tanpa Promo
2022-10-26,209700,,209700,Tanpa Promo
2022-10-26,480000,,480000,Tanpa Promo
2022-10-26,1575,GRATIS_ONGKIR,-3425,Dengan Promo
2022-10-26,255000,,255000,Tanpa Promo
2022-10-26,80250,GRATIS_ONGKIR,75250,Dengan Promo
2022-10-26,39800,GRATIS_ONGKIR,34800,Dengan Promo
2022-10-27,55000,GRATIS_ONGKIR,50000,Dengan Promo
2022-10-27,423000,GRATIS_ONGKIR,418000,Dengan Promo
2022-10-27,78002,,78002,Tanpa Promo
2022-10-27,338000,,338000,Tanpa Promo
2022-10-27,68700,,68700,Tanpa Promo
2022-10-27,109000,,109000,Tanpa Promo
2022-10-27,70500,,70500,Tanpa Promo
2022-10-27,15700,GRATIS_ONGKIR,10700,Dengan Promo
2022-10-27,172500,GRATIS_ONGKIR,167500,Dengan Promo
2022-10-27,3661020,,3661020,Tanpa Promo
2022-10-27,105400,GRATIS_ONGKIR,100400,Dengan Promo
2022-10-27,387000,GRATIS_ONGKIR,382000,Dengan Promo
2022-10-27,581400,,581400,Tanpa Promo
2022-10-27,157250,GRATIS_ONGKIR,152250,Dengan Promo
2022-10-27,360000,GRATIS_ONGKIR,355000,Dengan Promo
2022-10-27,127980,GRATIS_ONGKIR,122980,Dengan Promo
2022-10-27,22000,,22000,Tanpa Promo
2022-10-27,17500,GRATIS_ONGKIR,12500,Dengan Promo
2022-10-27,397500,,397500,Tanpa Promo
2022-10-27,60000,,60000,Tanpa Promo
2022-10-27,260000,GRATIS_ONGKIR,255000,Dengan Promo
2022-10-27,197500,GRATIS_ONGKIR,192500,Dengan Promo
2022-10-27,75780,GRATIS_ONGKIR,70780,Dengan Promo
2022-10-27,44000,GRATIS_ONGKIR,39000,Dengan Promo
2022-10-27,88920,,88920,Tanpa Promo
2022-10-27,62400,,62400,Tanpa Promo
2022-10-27,77250,GRATIS_ONGKIR,72250,Dengan Promo
2022-10-27,234000,GRATIS_ONGKIR,229000,Dengan Promo
2022-10-27,170700,,170700,Tanpa Promo
2022-10-27,104000,GRATIS_ONGKIR,99000,Dengan Promo
2022-10-27,499000,,499000,Tanpa Promo
2022-10-27,3980000,GRATIS_ONGKIR,3975000,Dengan Promo
2022-10-27,155000,,155000,Tanpa Promo
2022-10-27,357000,,357000,Tanpa Promo
2022-10-28,1515000,,1515000,Tanpa Promo
2022-10-28,106500,GRATIS_ONGKIR,101500,Dengan Promo
2022-10-28,615000,,615000,Tanpa Promo
2022-10-28,4050,,4050,Tanpa Promo
2022-10-28,115000,GRATIS_ONGKIR,110000,Dengan Promo
2022-10-28,420000,GRATIS_ONGKIR,415000,Dengan Promo
2022-10-28,1788000,GRATIS_ONGKIR,1783000,Dengan Promo
2022-10-28,278500,,278500,Tanpa Promo
2022-10-28,25866,,25866,Tanpa Promo
2022-10-28,95776,GRATIS_ONGKIR,90776,Dengan Promo
2022-10-28,899997,GRATIS_ONGKIR,894997,Dengan Promo
2022-10-28,195000,,195000,Tanpa Promo
2022-10-28,417000,,417000,Tanpa Promo
2022-10-28,898000,,898000,Tanpa Promo
2022-10-28,110000,,110000,Tanpa Promo
2022-10-28,17500,GRATIS_ONGKIR,12500,Dengan Promo
2022-10-28,99750,GRATIS_ONGKIR,94750,Dengan Promo
2022-10-28,175000,,175000,Tanpa Promo
2022-10-28,47000,GRATIS_ONGKIR,42000,Dengan Promo
2022-10-28,510000,,510000,Tanpa Promo
2022-10-28,113800,GRATIS_ONGKIR,108800,Dengan Promo
2022-10-28,405300,,405300,Tanpa Promo
2022-10-28,98750,,98750,Tanpa Promo
2022-10-28,161999,,161999,Tanpa Promo
2022-10-28,125000,GRATIS_ONGKIR,120000,Dengan Promo
2022-10-28,499000,GRATIS_ONGKIR,494000,Dengan Promo
2022-10-28,10650000,GRATIS_ONGKIR,10645000,Dengan Promo
2022-10-28,270200,GRATIS_ONGKIR,265200,Dengan Promo
2022-10-28,89700,GRATIS_ONGKIR,84700,Dengan Promo
2022-10-28,228000,,228000,Tanpa Promo
2022-10-28,168999,,168999,Tanpa Promo
2022-10-28,1320000,,1320000,Tanpa Promo
2022-10-28,27887,,27887,Tanpa Promo
2022-10-28,61200,GRATIS_ONGKIR,56200,Dengan Promo
2022-10-28,230000,GRATIS_ONGKIR,225000,Dengan Promo
2022-10-28,125000,GRATIS_ONGKIR,120000,Dengan Promo
2022-10-28,21724,,21724,Tanpa Promo
2022-10-28,1440000,,1440000,Tanpa Promo
2022-10-29,64000,,64000,Tanpa Promo
2022-10-29,64500,GRATIS_ONGKIR,59500,Dengan Promo
2022-10-29,231998,,231998,Tanpa Promo
2022-10-29,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-10-29,718200,GRATIS_ONGKIR,713200,Dengan Promo
2022-10-29,239700,GRATIS_ONGKIR,234700,Dengan Promo
2022-10-29,99000,,99000,Tanpa Promo
2022-10-29,236997,GRATIS_ONGKIR,231997,Dengan Promo
2022-10-29,76500,GRATIS_ONGKIR,71500,Dengan Promo
2022-10-29,291000,GRATIS_ONGKIR,286000,Dengan Promo
2022-10-29,507000,GRATIS_ONGKIR,502000,Dengan Promo
2022-10-29,225900,GRATIS_ONGKIR,220900,Dengan Promo
2022-10-29,294840,,294840,Tanpa Promo
2022-10-29,195000,GRATIS_ONGKIR,190000,Dengan Promo
2022-10-29,21000,GRATIS_ONGKIR,16000,Dengan Promo
2022-10-29,78790,GRATIS_ONGKIR,73790,Dengan Promo
2022-10-29,139000,,139000,Tanpa Promo
2022-10-29,19800,,19800,Tanpa Promo
2022-10-29,462000,GRATIS_ONGKIR,457000,Dengan Promo
2022-10-29,323998,,323998,Tanpa Promo
2022-10-29,136500,,136500,Tanpa Promo
2022-10-29,250000,GRATIS_ONGKIR,245000,Dengan Promo
2022-10-29,37990,GRATIS_ONGKIR,32990,Dengan Promo
2022-10-29,239800,GRATIS_ONGKIR,234800,Dengan Promo
2022-10-29,1470000,,1470000,Tanpa Promo
2022-10-29,297000,,297000,Tanpa Promo
2022-10-29,1670,,1670,Tanpa Promo
2022-10-29,53000,,53000,Tanpa Promo
2022-10-29,660000,GRATIS_ONGKIR,655000,Dengan Promo
2022-10-30,59000,GRATIS_ONGKIR,54000,Dengan Promo
2022-10-30,37500,,37500,Tanpa Promo
2022-10-30,537000,,537000,Tanpa Promo
2022-10-30,119800,GRATIS_ONGKIR,114800,Dengan Promo
2022-10-30,107000,GRATIS_ONGKIR,102000,Dengan Promo
2022-10-30,487500,,487500,Tanpa Promo
2022-10-30,585000,GRATIS_ONGKIR,580000,Dengan Promo
2022-10-30,125000,,125000,Tanpa Promo
2022-10-30,8622,,8622,Tanpa Promo
2022-10-30,33343,,33343,Tanpa Promo
2022-10-30,128000,,128000,Tanpa Promo
2022-10-30,31100,GRATIS_ONGKIR,26100,Dengan Promo
2022-10-30,375300,,375300,Tanpa Promo
2022-10-30,158100,GRATIS_ONGKIR,153100,Dengan Promo
2022-10-30,315000,GRATIS_ONGKIR,310000,Dengan Promo
2022-10-30,358000,GRATIS_ONGKIR,353000,Dengan Promo
2022-10-30,159000,GRATIS_ONGKIR,154000,Dengan Promo
2022-10-30,411000,GRATIS_ONGKIR,406000,Dengan Promo
2022-10-30,65000,,65000,Tanpa Promo
2022-10-30,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-10-30,71000,GRATIS_ONGKIR,66000,Dengan Promo
2022-10-30,53500,GRATIS_ONGKIR,48500,Dengan Promo
2022-10-30,196500,,196500,Tanpa Promo
2022-10-30,387810,,387810,Tanpa Promo
2022-10-30,10650000,GRATIS_ONGKIR,10645000,Dengan Promo
2022-10-30,270580,GRATIS_ONGKIR,265580,Dengan Promo
2022-10-30,129500,GRATIS_ONGKIR,124500,Dengan Promo
2022-10-30,48450,GRATIS_ONGKIR,43450,Dengan Promo
2022-10-30,149000,GRATIS_ONGKIR,144000,Dengan Promo
2022-10-30,119900,GRATIS_ONGKIR,114900,Dengan Promo
2022-10-30,1788000,GRATIS_ONGKIR,1783000,Dengan Promo
2022-10-30,210000,,210000,Tanpa Promo
2022-10-30,1440000,,1440000,Tanpa Promo
2022-10-30,35200,,35200,Tanpa Promo
2022-10-30,4050,,4050,Tanpa Promo
2022-10-30,5700000,,5700000,Tanpa Promo
2022-10-31,165000,GRATIS_ONGKIR,160000,Dengan Promo
2022-10-31,27000,,27000,Tanpa Promo
2022-10-31,687000,,687000,Tanpa Promo
2022-10-31,123000,,123000,Tanpa Promo
2022-10-31,578700,,578700,Tanpa Promo
2022-10-31,84000,,84000,Tanpa Promo
2022-10-31,375000,,375000,Tanpa Promo
2022-10-31,90000,,90000,Tanpa Promo
2022-10-31,29640,,29640,Tanpa Promo
2022-10-31,218000,GRATIS_ONGKIR,213000,Dengan Promo
2022-10-31,477000,,477000,Tanpa Promo
2022-10-31,69500,,69500,Tanpa Promo
2022-10-31,59280,GRATIS_ONGKIR,54280,Dengan Promo
2022-10-31,1440000,,1440000,Tanpa Promo
2022-10-31,300000,,300000,Tanpa Promo
2022-10-31,18455,,18455,Tanpa Promo
2022-10-31,585000,GRATIS_ONGKIR,580000,Dengan Promo
2022-10-31,94500,GRATIS_ONGKIR,89500,Dengan Promo
2022-10-31,27000,GRATIS_ONGKIR,22000,Dengan Promo
2022-10-31,14800,GRATIS_ONGKIR,9800,Dengan Promo
2022-10-31,209700,,209700,Tanpa Promo
2022-10-31,25600,,25600,Tanpa Promo
2022-10-31,496500,GRATIS_ONGKIR,491500,Dengan Promo
2022-11-01,375300,,375300,Tanpa Promo
2022-11-01,458000,AWAL_GAJIAN,443000,Dengan Promo
2022-11-01,435000,AWAL_GAJIAN,420000,Dengan Promo
2022-11-01,234000,AWAL_GAJIAN,219000,Dengan Promo
2022-11-01,825000,GRATIS_ONGKIR,820000,Dengan Promo
2022-11-01,825000,GRATIS_ONGKIR,820000,Dengan Promo
2022-11-01,318000,,318000,Tanpa Promo
2022-11-01,672000,GRATIS_ONGKIR,667000,Dengan Promo
2022-11-01,128000,,128000,Tanpa Promo
2022-11-01,208000,,208000,Tanpa Promo
2022-11-01,11990,AWAL_GAJIAN,-3010,Dengan Promo
2022-11-01,96000,GRATIS_ONGKIR,91000,Dengan Promo
2022-11-01,3661020,,3661020,Tanpa Promo
2022-11-01,81000,,81000,Tanpa Promo
2022-11-01,5550,GRATIS_ONGKIR,550,Dengan Promo
2022-11-01,208500,,208500,Tanpa Promo
2022-11-01,59700,AWAL_GAJIAN,44700,Dengan Promo
2022-11-01,57000,AWAL_GAJIAN,42000,Dengan Promo
2022-11-01,168750,,168750,Tanpa Promo
2022-11-01,880000,GRATIS_ONGKIR,875000,Dengan Promo
2022-11-01,534966,GRATIS_ONGKIR,529966,Dengan Promo
2022-11-01,260000,AWAL_GAJIAN,245000,Dengan Promo
2022-11-01,21000,,21000,Tanpa Promo
2022-11-01,121500,,121500,Tanpa Promo
2022-11-01,52000,,52000,Tanpa Promo
2022-11-01,310000,GRATIS_ONGKIR,305000,Dengan Promo
2022-11-02,310000,,310000,Tanpa Promo
2022-11-02,49500,,49500,Tanpa Promo
2022-11-02,44000,,44000,Tanpa Promo
2022-11-02,148500,,148500,Tanpa Promo
2022-11-02,747000,,747000,Tanpa Promo
2022-11-02,278000,GRATIS_ONGKIR,273000,Dengan Promo
2022-11-02,150000,,150000,Tanpa Promo
2022-11-02,21000,,21000,Tanpa Promo
2022-11-02,219000,GRATIS_ONGKIR,214000,Dengan Promo
2022-11-02,130000,,130000,Tanpa Promo
